  674000   966000   0.020  -0.066
  676000   966000   0.041  -0.059
  678000   966000   0.059  -0.057
  680000   966000   0.054  -0.029
  682000   966000   0.057  -0.016
  684000   966000   0.082   0.004
  686000   966000   0.088   0.010
  688000   966000   0.098   0.013
  690000   966000   0.113   0.025
  692000   966000   0.123   0.038
  694000   966000   0.132   0.032
  696000   966000   0.120   0.048
  698000   966000   0.098   0.055
  700000   966000   0.093   0.059
  702000   966000   0.060   0.041
  704000   966000   0.023   0.030
  706000   966000   0.020   0.030
  708000   966000  -0.005   0.025
  710000   966000  -0.019   0.022
  712000   966000  -0.037   0.023
  714000   966000  -0.042   0.015
  716000   966000  -0.031   0.009
  718000   966000  -0.014   0.005
  720000   966000  -0.002  -0.006
  722000   966000   0.003  -0.012
  724000   966000   0.029  -0.021
  726000   966000   0.058  -0.028
  728000   966000   0.078  -0.037
  730000   966000   0.094  -0.056
  732000   966000   0.097  -0.060
  734000   966000   0.102  -0.061
  736000   966000   0.116  -0.059
  738000   966000   0.124  -0.055
  740000   966000   0.138  -0.056
  742000   966000   0.159  -0.058
  744000   966000   0.176  -0.061
  746000   966000   0.178  -0.061
  748000   966000   0.190  -0.040
  750000   966000   0.198  -0.033
  752000   966000   0.207  -0.037
  754000   966000   0.215  -0.046
  756000   966000   0.218  -0.054
  758000   966000   0.218  -0.056
  760000   966000   0.211  -0.044
  762000   966000   0.206  -0.038
  764000   966000   0.204  -0.036
  766000   966000   0.216  -0.014
  768000   966000   0.222  -0.004
  770000   966000   0.218  -0.017
  772000   966000   0.219  -0.034
  774000   966000   0.191  -0.024
  776000   966000   0.166  -0.002
  778000   966000   0.151   0.020
  780000   966000   0.106   0.025
  782000   966000   0.101   0.027
  784000   966000   0.104   0.031
  786000   966000   0.112   0.034
  788000   966000   0.099   0.018
  790000   966000   0.083   0.019
  792000   966000   0.097   0.032
  794000   966000   0.106   0.036
  796000   966000   0.081   0.033
  798000   966000   0.068   0.032
  800000   966000   0.061   0.023
  802000   966000   0.061   0.010
  804000   966000   0.048  -0.008
  806000   966000   0.058  -0.033
  808000   966000   0.058  -0.033
  810000   966000   0.058  -0.030
  812000   966000   0.064  -0.058
  814000   966000   0.064  -0.058
  650000   968000  -0.064   0.128
  652000   968000  -0.083   0.113
  654000   968000  -0.095   0.094
  656000   968000  -0.102   0.078
  658000   968000  -0.097   0.033
  660000   968000  -0.077   0.006
  662000   968000  -0.064  -0.008
  664000   968000  -0.052  -0.039
  666000   968000  -0.053  -0.065
  668000   968000  -0.050  -0.088
  670000   968000  -0.009  -0.068
  672000   968000  -0.001  -0.060
  674000   968000   0.003  -0.059
  676000   968000   0.030  -0.052
